CMDLINE C:\ProgramData\anaconda3\envs\torch_env\python.exe main_googlenet.py
MEM 3988.250000 1712597207.8731
MEM 3988.250000 1712597207.9758
MEM 3988.250000 1712597208.0785
MEM 3988.250000 1712597208.1813
MEM 3988.250000 1712597208.2840
MEM 3988.250000 1712597208.3867
MEM 3988.250000 1712597208.4891
MEM 3988.250000 1712597208.5928
MEM 3988.250000 1712597208.6955
MEM 3988.250000 1712597208.7982
MEM 3988.250000 1712597208.9009
MEM 3988.250000 1712597209.0036
MEM 3988.250000 1712597209.1063
MEM 3988.250000 1712597209.2090
MEM 3988.250000 1712597209.3118
MEM 3988.250000 1712597209.4145
MEM 3988.250000 1712597209.5172
MEM 3988.250000 1712597209.6199
MEM 3988.250000 1712597209.7227
MEM 3988.250000 1712597209.8254
MEM 3988.250000 1712597209.9281
MEM 3988.250000 1712597210.0308
MEM 3988.250000 1712597210.1336
MEM 3988.250000 1712597210.2363
MEM 3988.250000 1712597210.3390
MEM 3988.250000 1712597210.4417
MEM 3988.250000 1712597210.5445
MEM 3988.250000 1712597210.6472
MEM 3988.250000 1712597210.7499
MEM 3988.250000 1712597210.8530
MEM 3988.250000 1712597210.9557
MEM 3988.250000 1712597211.0585
MEM 3988.250000 1712597211.1612
MEM 3988.250000 1712597211.2634
MEM 3988.250000 1712597211.3662
MEM 3988.250000 1712597211.4686
MEM 3988.250000 1712597211.5713
MEM 3988.250000 1712597211.6740
MEM 3988.250000 1712597211.7767
MEM 3988.250000 1712597211.8795
MEM 3988.250000 1712597211.9822
MEM 3988.250000 1712597212.0849
MEM 3988.250000 1712597212.1876
MEM 3988.250000 1712597212.2904
MEM 3988.250000 1712597212.3931
MEM 3988.250000 1712597212.4958
MEM 3988.250000 1712597212.5985
MEM 3988.250000 1712597212.7013
MEM 3988.250000 1712597212.8040
MEM 3988.250000 1712597212.9067
MEM 3988.250000 1712597213.0094
MEM 3988.250000 1712597213.1121
MEM 3988.250000 1712597213.2149
MEM 3988.250000 1712597213.3176
MEM 3988.250000 1712597213.4203
MEM 3988.250000 1712597213.5230
MEM 3988.250000 1712597213.6258
MEM 3988.250000 1712597213.7285
MEM 3988.250000 1712597213.8312
MEM 3988.250000 1712597213.9339
MEM 3988.250000 1712597214.0363
MEM 3988.250000 1712597214.1390
MEM 3988.250000 1712597214.2418
MEM 3988.250000 1712597214.3444
MEM 3988.250000 1712597214.4472
MEM 3988.250000 1712597214.5495
MEM 3988.250000 1712597214.6522
MEM 3988.250000 1712597214.7549
MEM 3988.250000 1712597214.8577
MEM 3988.250000 1712597214.9604
MEM 3988.250000 1712597215.0631
MEM 3988.250000 1712597215.1658
MEM 3988.250000 1712597215.2686
MEM 3988.250000 1712597215.3713
MEM 3988.250000 1712597215.4740
MEM 3988.250000 1712597215.5767
MEM 3988.250000 1712597215.6795
MEM 3988.250000 1712597215.7822
MEM 3988.250000 1712597215.8849
MEM 3988.250000 1712597215.9877
MEM 3988.250000 1712597216.0904
MEM 3988.250000 1712597216.1931
MEM 3988.250000 1712597216.2958
MEM 3988.250000 1712597216.3986
MEM 3988.250000 1712597216.5013
MEM 3988.250000 1712597216.6040
MEM 3988.250000 1712597216.7067
MEM 3988.250000 1712597216.8095
MEM 3988.250000 1712597216.9122
MEM 3988.250000 1712597217.0149
MEM 3988.250000 1712597217.1176
MEM 3988.250000 1712597217.2204
MEM 3988.250000 1712597217.3231
MEM 3988.250000 1712597217.4258
MEM 3988.250000 1712597217.5281
MEM 3988.250000 1712597217.6309
MEM 3988.250000 1712597217.7336
MEM 3988.250000 1712597217.8363
MEM 3988.250000 1712597217.9390
MEM 3988.250000 1712597218.0418
MEM 3988.250000 1712597218.1445
MEM 3988.250000 1712597218.2472
MEM 3988.250000 1712597218.3499
MEM 3988.250000 1712597218.4526
MEM 3988.250000 1712597218.5554
MEM 3988.250000 1712597218.6581
MEM 3988.250000 1712597218.7608
MEM 3988.250000 1712597218.8636
MEM 3988.250000 1712597218.9663
MEM 3988.250000 1712597219.0690
MEM 3988.250000 1712597219.1717
MEM 3988.250000 1712597219.2745
MEM 3988.250000 1712597219.3772
MEM 3988.250000 1712597219.4799
MEM 3988.250000 1712597219.5826
MEM 3988.250000 1712597219.6854
MEM 3988.250000 1712597219.7881
MEM 3988.250000 1712597219.8908
MEM 3988.250000 1712597219.9935
MEM 3988.250000 1712597220.0962
MEM 3988.250000 1712597220.1990
MEM 3988.250000 1712597220.3017
MEM 3988.250000 1712597220.4044
MEM 3988.250000 1712597220.5074
MEM 3988.250000 1712597220.6101
MEM 3988.250000 1712597220.7128
MEM 3988.250000 1712597220.8155
MEM 3988.250000 1712597220.9182
MEM 3988.250000 1712597221.0210
MEM 3988.250000 1712597221.1237
MEM 3988.250000 1712597221.2264
MEM 3988.250000 1712597221.3296
MEM 3988.250000 1712597221.4323
MEM 3988.250000 1712597221.5351
MEM 3988.250000 1712597221.6378
MEM 3988.250000 1712597221.7410
MEM 3988.250000 1712597221.8437
MEM 3988.250000 1712597221.9464
MEM 3988.250000 1712597222.0496
MEM 3988.250000 1712597222.1523
MEM 3988.250000 1712597222.2550
MEM 3988.250000 1712597222.3577
MEM 3988.250000 1712597222.4601
MEM 3988.250000 1712597222.5628
MEM 3988.250000 1712597222.6655
MEM 3988.250000 1712597222.7679
MEM 3988.250000 1712597222.8706
MEM 3988.250000 1712597222.9733
MEM 3988.250000 1712597223.0761
MEM 3988.250000 1712597223.1788
MEM 3988.250000 1712597223.2815
MEM 3988.250000 1712597223.3842
MEM 3988.250000 1712597223.4875
MEM 3988.250000 1712597223.5902
MEM 3988.250000 1712597223.6929
MEM 3988.250000 1712597223.7957
MEM 3988.250000 1712597223.8984
MEM 3988.250000 1712597224.0011
MEM 3988.250000 1712597224.1035
MEM 3988.250000 1712597224.2062
MEM 3988.250000 1712597224.3089
MEM 3988.250000 1712597224.4116
MEM 3988.250000 1712597224.5144
MEM 3988.250000 1712597224.6171
MEM 3988.250000 1712597224.7198
MEM 3988.250000 1712597224.8225
MEM 3988.250000 1712597224.9253
MEM 3988.250000 1712597225.0280
MEM 3988.250000 1712597225.1307
MEM 3988.250000 1712597225.2334
MEM 3988.250000 1712597225.3362
MEM 3988.250000 1712597225.4389
MEM 3988.250000 1712597225.5416
MEM 3988.250000 1712597225.6441
MEM 3988.250000 1712597225.7468
MEM 3988.250000 1712597225.8491
MEM 3988.250000 1712597225.9518
MEM 3988.250000 1712597226.0546
MEM 3988.250000 1712597226.1573
MEM 3988.250000 1712597226.2600
MEM 3988.250000 1712597226.3627
MEM 3988.250000 1712597226.4660
MEM 3988.250000 1712597226.5688
MEM 3988.250000 1712597226.6715
MEM 3988.250000 1712597226.7742
MEM 3988.250000 1712597226.8769
MEM 3988.250000 1712597226.9797
MEM 3988.250000 1712597227.0824
MEM 3988.250000 1712597227.1851
MEM 3988.250000 1712597227.2878
MEM 3988.250000 1712597227.3906
MEM 3988.250000 1712597227.4933
MEM 3988.250000 1712597227.5960
MEM 3988.250000 1712597227.6987
MEM 3988.250000 1712597227.8014
MEM 3988.250000 1712597227.9042
MEM 3988.250000 1712597228.0069
MEM 3988.250000 1712597228.1096
MEM 3988.250000 1712597228.2124
MEM 3988.250000 1712597228.3151
MEM 3988.250000 1712597228.4178
MEM 3988.250000 1712597228.5206
MEM 3988.250000 1712597228.6233
MEM 3988.250000 1712597228.7260
MEM 3988.250000 1712597228.8287
MEM 3988.250000 1712597228.9315
MEM 3988.250000 1712597229.0342
MEM 3988.250000 1712597229.1369
MEM 3988.250000 1712597229.2396
MEM 3988.250000 1712597229.3424
MEM 3988.250000 1712597229.4451
MEM 3988.250000 1712597229.5484
MEM 3988.250000 1712597229.6508
MEM 3988.250000 1712597229.7536
MEM 3988.250000 1712597229.8563
MEM 3988.250000 1712597229.9590
MEM 3988.250000 1712597230.0618
MEM 3988.250000 1712597230.1645
MEM 3988.250000 1712597230.2672
MEM 3988.250000 1712597230.3699
MEM 3988.250000 1712597230.4727
MEM 3988.250000 1712597230.5754
MEM 3988.250000 1712597230.6781
MEM 3988.250000 1712597230.7808
MEM 3988.250000 1712597230.8836
MEM 3988.250000 1712597230.9863
MEM 3988.250000 1712597231.0890
MEM 3988.250000 1712597231.1917
MEM 3988.250000 1712597231.2946
MEM 3988.250000 1712597231.3974
MEM 3988.250000 1712597231.5001
MEM 3988.250000 1712597231.6028
MEM 3988.250000 1712597231.7056
MEM 3988.250000 1712597231.8083
MEM 3988.250000 1712597231.9110
MEM 3988.250000 1712597232.0137
MEM 3988.250000 1712597232.1165
MEM 3988.250000 1712597232.2192
MEM 3988.250000 1712597232.3220
MEM 3988.250000 1712597232.4246
MEM 3988.250000 1712597232.5280
MEM 3988.250000 1712597232.6308
MEM 3988.250000 1712597232.7334
MEM 3988.250000 1712597232.8362
MEM 3988.250000 1712597232.9389
MEM 3988.250000 1712597233.0417
MEM 3988.250000 1712597233.1443
MEM 3988.250000 1712597233.2471
MEM 3988.250000 1712597233.3498
MEM 3988.250000 1712597233.4525
MEM 3988.250000 1712597233.5553
MEM 3988.250000 1712597233.6580
MEM 3988.250000 1712597233.7607
MEM 3988.250000 1712597233.8634
MEM 3988.250000 1712597233.9662
MEM 3988.250000 1712597234.0685
MEM 3988.250000 1712597234.1712
MEM 3988.250000 1712597234.2739
MEM 3988.250000 1712597234.3767
MEM 3988.250000 1712597234.4794
MEM 3988.250000 1712597234.5822
MEM 3988.250000 1712597234.6849
MEM 3988.250000 1712597234.7876
MEM 3988.250000 1712597234.8903
MEM 3988.250000 1712597234.9931
MEM 3988.250000 1712597235.0958
MEM 3988.250000 1712597235.1985
MEM 3988.250000 1712597235.3009
MEM 3988.250000 1712597235.4032
MEM 3988.250000 1712597235.5056
MEM 3988.250000 1712597235.6079
MEM 3988.250000 1712597235.7107
MEM 3988.250000 1712597235.8134
MEM 3988.250000 1712597235.9161
MEM 3988.250000 1712597236.0188
MEM 3988.250000 1712597236.1216
MEM 3988.250000 1712597236.2243
MEM 3988.250000 1712597236.3270
MEM 3988.250000 1712597236.4297
MEM 3988.250000 1712597236.5325
MEM 3988.250000 1712597236.6352
MEM 3988.250000 1712597236.7379
MEM 3988.250000 1712597236.8407
MEM 3988.250000 1712597236.9434
MEM 3988.250000 1712597237.0461
MEM 3988.250000 1712597237.1488
MEM 3988.250000 1712597237.2516
MEM 3988.250000 1712597237.3543
MEM 3988.250000 1712597237.4570
MEM 3988.250000 1712597237.5597
MEM 3988.250000 1712597237.6625
MEM 3988.250000 1712597237.7652
MEM 3988.250000 1712597237.8679
MEM 3988.250000 1712597237.9706
MEM 3988.250000 1712597238.0734
MEM 3988.250000 1712597238.1761
MEM 3988.250000 1712597238.2788
MEM 3988.250000 1712597238.3815
MEM 3988.250000 1712597238.4838
MEM 3988.250000 1712597238.5865
MEM 3988.250000 1712597238.6893
MEM 3988.250000 1712597238.7920
MEM 3988.250000 1712597238.8947
MEM 3988.250000 1712597238.9974
MEM 3988.250000 1712597239.1002
MEM 3988.250000 1712597239.2029
MEM 3988.250000 1712597239.3056
MEM 3988.250000 1712597239.4083
MEM 3988.250000 1712597239.5111
MEM 3988.250000 1712597239.6138
MEM 3988.250000 1712597239.7165
MEM 3988.250000 1712597239.8192
MEM 3988.250000 1712597239.9220
MEM 3988.250000 1712597240.0247
MEM 3988.250000 1712597240.1274
MEM 3988.250000 1712597240.2301
MEM 3988.250000 1712597240.3329
MEM 3988.250000 1712597240.4356
MEM 3988.250000 1712597240.5383
MEM 3988.250000 1712597240.6410
MEM 3988.250000 1712597240.7438
MEM 3988.250000 1712597240.8465
MEM 3988.250000 1712597240.9492
MEM 3988.250000 1712597241.0519
MEM 3988.250000 1712597241.1547
MEM 3988.250000 1712597241.2574
MEM 3988.250000 1712597241.3602
MEM 3988.250000 1712597241.4626
MEM 3988.250000 1712597241.5653
MEM 3988.250000 1712597241.6680
MEM 3988.250000 1712597241.7707
MEM 3988.250000 1712597241.8735
MEM 3988.250000 1712597241.9762
MEM 3988.250000 1712597242.0789
MEM 3988.250000 1712597242.1816
MEM 3988.250000 1712597242.2844
MEM 3988.250000 1712597242.3871
MEM 3988.250000 1712597242.4904
MEM 3988.250000 1712597242.5931
MEM 3988.250000 1712597242.6958
MEM 3988.250000 1712597242.7986
MEM 3988.250000 1712597242.9013
MEM 3988.250000 1712597243.0040
MEM 3988.250000 1712597243.1068
MEM 3988.250000 1712597243.2095
MEM 3988.250000 1712597243.3122
MEM 3988.250000 1712597243.4149
MEM 3988.250000 1712597243.5176
MEM 3988.250000 1712597243.6204
MEM 3988.250000 1712597243.7231
MEM 3988.250000 1712597243.8258
MEM 3988.250000 1712597243.9286
MEM 3988.250000 1712597244.0309
MEM 3988.250000 1712597244.1336
MEM 3988.250000 1712597244.2364
MEM 3988.250000 1712597244.3390
MEM 3988.250000 1712597244.4418
MEM 3988.250000 1712597244.5442
MEM 3988.250000 1712597244.6469
MEM 3988.250000 1712597244.7497
MEM 3988.250000 1712597244.8524
MEM 3988.250000 1712597244.9551
MEM 3988.250000 1712597245.0578
MEM 3988.250000 1712597245.1606
MEM 3988.250000 1712597245.2633
MEM 3988.250000 1712597245.3660
MEM 3988.250000 1712597245.4687
MEM 3988.250000 1712597245.5715
MEM 3988.250000 1712597245.6742
MEM 3988.250000 1712597245.7769
MEM 3988.250000 1712597245.8797
MEM 3988.250000 1712597245.9824
MEM 3988.250000 1712597246.0855
MEM 3988.250000 1712597246.1880
MEM 3988.250000 1712597246.2907
MEM 3988.250000 1712597246.3934
MEM 3988.250000 1712597246.4962
MEM 3988.250000 1712597246.5989
MEM 3988.250000 1712597246.7016
MEM 3988.250000 1712597246.8043
MEM 3988.250000 1712597246.9071
MEM 3988.250000 1712597247.0096
MEM 3988.250000 1712597247.1123
MEM 3988.250000 1712597247.2150
MEM 3988.250000 1712597247.3177
MEM 3988.250000 1712597247.4204
MEM 3988.250000 1712597247.5227
MEM 3988.250000 1712597247.6255
MEM 3988.250000 1712597247.7281
MEM 3988.250000 1712597247.8309
MEM 3988.250000 1712597247.9336
MEM 3988.250000 1712597248.0363
MEM 3988.250000 1712597248.1391
MEM 3988.250000 1712597248.2418
MEM 3988.250000 1712597248.3447
MEM 3988.250000 1712597248.4474
MEM 3988.250000 1712597248.5501
MEM 3988.250000 1712597248.6529
MEM 3988.250000 1712597248.7556
MEM 3988.250000 1712597248.8583
MEM 3988.250000 1712597248.9610
MEM 3988.250000 1712597249.0638
MEM 3988.250000 1712597249.1665
MEM 3988.250000 1712597249.2692
MEM 3988.250000 1712597249.3719
MEM 3988.250000 1712597249.4747
MEM 3988.250000 1712597249.5774
MEM 3988.250000 1712597249.6801
MEM 3988.250000 1712597249.7828
MEM 3988.250000 1712597249.8856
MEM 3988.250000 1712597249.9884
MEM 3988.250000 1712597250.0911
MEM 3988.250000 1712597250.1939
MEM 3988.250000 1712597250.2966
MEM 3988.250000 1712597250.3993
MEM 3988.250000 1712597250.5016
MEM 3988.250000 1712597250.6044
MEM 3988.250000 1712597250.7071
MEM 3988.250000 1712597250.8099
MEM 3988.250000 1712597250.9125
MEM 3988.250000 1712597251.0153
MEM 3988.250000 1712597251.1180
MEM 3988.250000 1712597251.2208
MEM 3988.250000 1712597251.3234
MEM 3988.250000 1712597251.4258
MEM 3988.250000 1712597251.5285
MEM 3988.250000 1712597251.6312
MEM 3988.250000 1712597251.7340
MEM 3988.250000 1712597251.8367
MEM 3988.250000 1712597251.9394
MEM 3988.250000 1712597252.0421
MEM 3988.250000 1712597252.1448
MEM 3988.250000 1712597252.2476
MEM 3988.250000 1712597252.3503
MEM 3988.250000 1712597252.4530
MEM 3988.250000 1712597252.5547
MEM 3988.250000 1712597252.6585
MEM 3988.250000 1712597252.7612
MEM 3988.250000 1712597252.8639
MEM 3988.250000 1712597252.9666
MEM 3988.250000 1712597253.0694
MEM 3988.250000 1712597253.1721
MEM 3988.250000 1712597253.2747
MEM 3988.250000 1712597253.3775
MEM 3988.250000 1712597253.4807
MEM 3988.250000 1712597253.5835
MEM 3988.250000 1712597253.6862
MEM 3988.250000 1712597253.7889
MEM 3988.250000 1712597253.8916
MEM 3988.250000 1712597253.9944
MEM 3988.250000 1712597254.0967
MEM 3988.250000 1712597254.1994
MEM 3988.250000 1712597254.3021
MEM 3988.250000 1712597254.4049
MEM 3988.250000 1712597254.5076
MEM 3988.250000 1712597254.6103
MEM 3988.250000 1712597254.7131
MEM 3988.250000 1712597254.8158
MEM 3988.250000 1712597254.9185
MEM 3988.250000 1712597255.0212
MEM 3988.250000 1712597255.1240
MEM 3988.250000 1712597255.2267
MEM 3988.250000 1712597255.3294
MEM 3988.250000 1712597255.4321
MEM 3988.250000 1712597255.5349
MEM 3988.250000 1712597255.6376
MEM 3988.250000 1712597255.7403
MEM 3988.250000 1712597255.8430
MEM 3988.250000 1712597255.9457
MEM 3988.250000 1712597256.0485
MEM 3988.250000 1712597256.1512
MEM 3988.250000 1712597256.2539
MEM 3988.250000 1712597256.3567
MEM 3988.250000 1712597256.4591
MEM 3988.250000 1712597256.5618
MEM 3988.250000 1712597256.6645
MEM 3988.250000 1712597256.7672
MEM 3988.250000 1712597256.8700
MEM 3988.250000 1712597256.9727
MEM 3988.250000 1712597257.0754
MEM 3988.250000 1712597257.1781
MEM 3988.250000 1712597257.2809
MEM 3988.250000 1712597257.3836
MEM 3988.250000 1712597257.4863
MEM 3988.250000 1712597257.5890
MEM 3988.250000 1712597257.6917
MEM 3988.250000 1712597257.7945
MEM 3988.250000 1712597257.8972
MEM 3988.250000 1712597257.9999
MEM 3988.250000 1712597258.1027
MEM 3988.250000 1712597258.2054
MEM 3988.250000 1712597258.3081
MEM 3988.250000 1712597258.4108
MEM 3988.250000 1712597258.5135
MEM 3988.250000 1712597258.6163
MEM 3988.250000 1712597258.7190
MEM 3988.250000 1712597258.8217
MEM 3988.250000 1712597258.9245
MEM 3988.250000 1712597259.0272
MEM 3988.250000 1712597259.1299
MEM 3988.250000 1712597259.2326
MEM 3988.250000 1712597259.3353
MEM 3988.250000 1712597259.4381
MEM 3988.250000 1712597259.5404
MEM 3988.250000 1712597259.6431
MEM 3988.250000 1712597259.7458
MEM 3988.250000 1712597259.8486
MEM 3988.250000 1712597259.9513
MEM 3988.250000 1712597260.0540
MEM 3988.250000 1712597260.1568
MEM 3988.250000 1712597260.2595
MEM 3988.250000 1712597260.3622
MEM 3988.250000 1712597260.4649
MEM 3988.250000 1712597260.5676
MEM 3988.250000 1712597260.6704
MEM 3988.250000 1712597260.7731
MEM 3988.250000 1712597260.8759
MEM 3988.250000 1712597260.9786
MEM 3988.250000 1712597261.0813
MEM 3988.250000 1712597261.1840
MEM 3988.250000 1712597261.2868
MEM 3988.250000 1712597261.3891
MEM 3988.250000 1712597261.4918
MEM 3988.250000 1712597261.5946
MEM 3988.250000 1712597261.6973
MEM 3988.250000 1712597261.8000
MEM 3988.250000 1712597261.9027
MEM 3988.250000 1712597262.0055
MEM 3988.250000 1712597262.1082
MEM 3988.250000 1712597262.2109
MEM 3988.250000 1712597262.3137
MEM 3988.250000 1712597262.4164
MEM 3988.250000 1712597262.5188
MEM 3988.250000 1712597262.6215
MEM 3988.250000 1712597262.7242
MEM 3988.250000 1712597262.8270
MEM 3988.250000 1712597262.9297
MEM 3988.250000 1712597263.0324
MEM 3988.250000 1712597263.1351
MEM 3988.250000 1712597263.2379
MEM 3988.250000 1712597263.3406
MEM 3988.250000 1712597263.4433
MEM 3988.250000 1712597263.5461
MEM 3988.250000 1712597263.6493
MEM 3988.250000 1712597263.7515
MEM 3988.250000 1712597263.8543
MEM 3988.250000 1712597263.9570
MEM 3988.250000 1712597264.0603
MEM 3988.250000 1712597264.1630
MEM 3988.250000 1712597264.2658
MEM 3988.250000 1712597264.3685
MEM 3988.250000 1712597264.4712
MEM 3988.250000 1712597264.5739
MEM 3988.250000 1712597264.6767
MEM 3988.250000 1712597264.7794
MEM 3988.250000 1712597264.8821
MEM 3988.250000 1712597264.9848
MEM 3988.250000 1712597265.0876
MEM 3988.250000 1712597265.1903
MEM 3988.250000 1712597265.2930
MEM 3988.250000 1712597265.3957
MEM 3988.250000 1712597265.4981
MEM 3988.250000 1712597265.6008
MEM 3988.250000 1712597265.7035
MEM 3988.250000 1712597265.8062
MEM 3988.250000 1712597265.9090
MEM 3988.250000 1712597266.0117
MEM 3988.250000 1712597266.1144
MEM 3988.250000 1712597266.2171
MEM 3988.250000 1712597266.3199
MEM 3988.250000 1712597266.4226
MEM 3988.250000 1712597266.5253
MEM 3988.250000 1712597266.6280
MEM 3988.250000 1712597266.7308
MEM 3988.250000 1712597266.8335
MEM 3988.250000 1712597266.9362
MEM 3988.250000 1712597267.0389
MEM 3988.250000 1712597267.1417
MEM 3988.250000 1712597267.2444
MEM 3988.250000 1712597267.3471
MEM 3988.250000 1712597267.4498
MEM 3988.250000 1712597267.5526
MEM 3988.250000 1712597267.6553
MEM 3988.250000 1712597267.7580
MEM 3988.250000 1712597267.8608
MEM 3988.250000 1712597267.9635
MEM 3988.250000 1712597268.0662
MEM 3988.250000 1712597268.1689
MEM 3988.250000 1712597268.2717
MEM 3988.250000 1712597268.3747
MEM 3988.250000 1712597268.4770
MEM 3988.250000 1712597268.5798
MEM 3988.250000 1712597268.6825
MEM 3988.250000 1712597268.7852
MEM 3988.250000 1712597268.8879
MEM 3988.250000 1712597268.9906
MEM 3988.250000 1712597269.0934
MEM 3988.250000 1712597269.1961
MEM 3988.250000 1712597269.2987
MEM 3988.250000 1712597269.4014
MEM 3988.250000 1712597269.5041
MEM 3988.250000 1712597269.6069
MEM 3988.250000 1712597269.7096
MEM 3988.250000 1712597269.8120
MEM 3988.250000 1712597269.9147
MEM 3988.250000 1712597270.0175
MEM 3988.250000 1712597270.1202
MEM 3988.250000 1712597270.2229
MEM 3988.250000 1712597270.3256
MEM 3988.250000 1712597270.4284
MEM 3988.250000 1712597270.5315
MEM 3988.250000 1712597270.6343
MEM 3988.250000 1712597270.7370
MEM 3988.250000 1712597270.8397
MEM 3988.250000 1712597270.9424
MEM 3988.250000 1712597271.0451
MEM 3988.250000 1712597271.1479
MEM 3988.250000 1712597271.2506
MEM 3988.250000 1712597271.3534
MEM 3988.250000 1712597271.4565
MEM 3988.250000 1712597271.5593
MEM 3988.250000 1712597271.6621
MEM 3988.250000 1712597271.7648
MEM 3988.250000 1712597271.8675
MEM 3988.250000 1712597271.9702
MEM 3988.250000 1712597272.0730
MEM 3988.250000 1712597272.1757
MEM 3988.250000 1712597272.2784
MEM 3988.250000 1712597272.3811
MEM 3988.250000 1712597272.4838
MEM 3988.250000 1712597272.5866
MEM 3988.250000 1712597272.6893
MEM 3988.250000 1712597272.7920
MEM 3988.250000 1712597272.8948
MEM 3988.250000 1712597272.9975
MEM 3988.250000 1712597273.1002
MEM 3988.250000 1712597273.2029
MEM 3988.250000 1712597273.3057
MEM 3988.250000 1712597273.4084
MEM 3988.250000 1712597273.5111
MEM 3988.250000 1712597273.6139
MEM 3988.250000 1712597273.7166
MEM 3988.250000 1712597273.8193
MEM 3988.250000 1712597273.9221
MEM 3988.250000 1712597274.0248
MEM 3988.250000 1712597274.1271
MEM 3988.250000 1712597274.2298
MEM 3988.250000 1712597274.3326
MEM 3988.250000 1712597274.4353
MEM 3988.250000 1712597274.5376
MEM 3988.250000 1712597274.6403
MEM 3988.250000 1712597274.7431
MEM 3988.250000 1712597274.8458
MEM 3988.250000 1712597274.9485
MEM 3988.250000 1712597275.0512
MEM 3988.250000 1712597275.1540
MEM 3988.250000 1712597275.2567
MEM 3988.250000 1712597275.3594
MEM 3988.250000 1712597275.4621
MEM 3988.250000 1712597275.5649
MEM 3988.250000 1712597275.6674
MEM 3988.250000 1712597275.7701
MEM 3988.250000 1712597275.8732
MEM 3988.250000 1712597275.9760
MEM 3988.250000 1712597276.0787
MEM 3988.250000 1712597276.1814
MEM 3988.250000 1712597276.2841
MEM 3988.250000 1712597276.3869
MEM 3988.250000 1712597276.4896
MEM 3988.250000 1712597276.5923
MEM 3988.250000 1712597276.6950
MEM 3988.250000 1712597276.7978
MEM 3988.250000 1712597276.9005
MEM 3988.250000 1712597277.0032
MEM 3988.250000 1712597277.1059
MEM 3988.250000 1712597277.2087
MEM 3988.250000 1712597277.3114
MEM 3988.250000 1712597277.4141
MEM 3988.250000 1712597277.5170
MEM 3988.250000 1712597277.6197
MEM 3988.250000 1712597277.7224
MEM 3988.250000 1712597277.8252
MEM 3988.250000 1712597277.9279
MEM 3988.250000 1712597278.0306
MEM 3988.250000 1712597278.1333
MEM 3988.250000 1712597278.2361
MEM 3988.250000 1712597278.3388
MEM 3988.250000 1712597278.4415
MEM 3988.250000 1712597278.5442
MEM 3988.250000 1712597278.6470
MEM 3988.250000 1712597278.7497
MEM 3988.250000 1712597278.8524
MEM 3988.250000 1712597278.9551
MEM 3988.250000 1712597279.0579
MEM 3988.250000 1712597279.1606
MEM 3988.250000 1712597279.2633
MEM 3988.250000 1712597279.3660
MEM 3988.250000 1712597279.4688
MEM 3988.250000 1712597279.5717
MEM 3988.250000 1712597279.6745
MEM 3988.250000 1712597279.7772
MEM 3988.250000 1712597279.8799
MEM 3988.250000 1712597279.9826
MEM 3988.250000 1712597280.0850
MEM 3988.250000 1712597280.1877
MEM 3988.250000 1712597280.2904
MEM 3988.250000 1712597280.3932
MEM 3988.250000 1712597280.4955
MEM 3988.250000 1712597280.5985
MEM 3988.250000 1712597280.7014
MEM 3988.250000 1712597280.8041
MEM 3988.250000 1712597280.9068
MEM 3988.250000 1712597281.0096
MEM 3988.250000 1712597281.1123
MEM 3988.250000 1712597281.2150
MEM 3988.250000 1712597281.3178
MEM 3988.250000 1712597281.4205
MEM 3988.250000 1712597281.5232
MEM 3988.250000 1712597281.6259
MEM 3988.250000 1712597281.7287
MEM 3988.250000 1712597281.8314
MEM 3988.250000 1712597281.9342
MEM 3988.250000 1712597282.0369
MEM 3988.250000 1712597282.1396
MEM 3988.250000 1712597282.2423
MEM 3988.250000 1712597282.3451
MEM 3988.250000 1712597282.4478
MEM 3988.250000 1712597282.5501
MEM 3988.250000 1712597282.6528
MEM 3988.250000 1712597282.7555
MEM 3988.250000 1712597282.8583
MEM 3988.250000 1712597282.9610
MEM 3988.250000 1712597283.0637
MEM 3988.250000 1712597283.1664
MEM 3988.250000 1712597283.2692
MEM 3988.250000 1712597283.3719
MEM 3988.250000 1712597283.4742
MEM 3988.250000 1712597283.5769
MEM 3988.250000 1712597283.6796
MEM 3988.250000 1712597283.7824
MEM 3988.250000 1712597283.8851
MEM 3988.250000 1712597283.9878
MEM 3975.527344 1712597284.0901
MEM 3975.527344 1712597284.1928
MEM 3975.527344 1712597284.2956
MEM 3975.527344 1712597284.3983
MEM 3975.527344 1712597284.5010
MEM 3975.527344 1712597284.6037
MEM 3975.527344 1712597284.7065
MEM 3975.527344 1712597284.8092
MEM 3975.527344 1712597284.9119
MEM 3975.527344 1712597285.0146
MEM 3975.527344 1712597285.1174
MEM 3975.527344 1712597285.2201
MEM 3975.527344 1712597285.3228
MEM 3975.527344 1712597285.4255
MEM 3975.527344 1712597285.5283
MEM 3975.527344 1712597285.6310
MEM 3975.527344 1712597285.7337
MEM 3975.527344 1712597285.8365
MEM 3975.527344 1712597285.9392
MEM 3975.527344 1712597286.0419
MEM 3975.527344 1712597286.1446
MEM 3975.527344 1712597286.2474
MEM 3975.527344 1712597286.3501
MEM 3975.527344 1712597286.4528
MEM 3975.527344 1712597286.5551
MEM 3975.527344 1712597286.6578
MEM 3975.527344 1712597286.7605
MEM 3975.527344 1712597286.8633
MEM 3975.527344 1712597286.9660
MEM 3975.527344 1712597287.0687
MEM 3975.527344 1712597287.1714
MEM 3975.527344 1712597287.2742
MEM 3975.527344 1712597287.3769
