CMDLINE C:\ProgramData\anaconda3\envs\torch_env\python.exe main_googlenet.py
MEM 5150.562500 1714383643.9508
MEM 5150.562500 1714383644.0535
MEM 5150.562500 1714383644.1562
MEM 5150.562500 1714383644.2590
MEM 5150.562500 1714383644.3617
MEM 5150.562500 1714383644.4644
MEM 5150.562500 1714383644.5671
MEM 5150.562500 1714383644.6699
MEM 5150.562500 1714383644.7726
MEM 5150.562500 1714383644.8753
MEM 5150.562500 1714383644.9780
MEM 5150.562500 1714383645.0808
MEM 5150.562500 1714383645.1845
MEM 5150.562500 1714383645.2872
MEM 5150.562500 1714383645.3909
MEM 5150.562500 1714383645.4937
MEM 5150.562500 1714383645.5964
MEM 5150.562500 1714383645.6991
MEM 5150.562500 1714383645.8018
MEM 5150.562500 1714383645.9046
MEM 5150.562500 1714383646.0073
MEM 5150.562500 1714383646.1096
MEM 5150.562500 1714383646.2123
MEM 5150.562500 1714383646.3160
MEM 5150.562500 1714383646.4187
MEM 5150.562500 1714383646.5215
MEM 5150.562500 1714383646.6242
MEM 5150.562500 1714383646.7269
MEM 5150.562500 1714383646.8296
MEM 5150.562500 1714383646.9324
MEM 5150.562500 1714383647.0351
MEM 5150.562500 1714383647.1383
MEM 5150.562500 1714383647.2411
MEM 5150.562500 1714383647.3438
MEM 5150.562500 1714383647.4465
MEM 5150.562500 1714383647.5492
MEM 5150.562500 1714383647.6520
MEM 5150.562500 1714383647.7547
MEM 5150.562500 1714383647.8574
MEM 5150.562500 1714383647.9601
MEM 5150.562500 1714383648.0638
MEM 5150.562500 1714383648.1666
MEM 5150.562500 1714383648.2693
MEM 5150.562500 1714383648.3720
MEM 5150.562500 1714383648.4748
MEM 5150.562500 1714383648.5785
MEM 5150.562500 1714383648.6815
MEM 5150.562500 1714383648.7842
MEM 5150.562500 1714383648.8869
MEM 5150.562500 1714383648.9907
MEM 5150.562500 1714383649.0939
MEM 5150.562500 1714383649.1966
MEM 5150.562500 1714383649.2994
MEM 5150.562500 1714383649.4021
MEM 5150.562500 1714383649.5048
MEM 5150.562500 1714383649.6085
MEM 5150.562500 1714383649.7113
MEM 5150.562500 1714383649.8140
MEM 5150.562500 1714383649.9167
MEM 5150.531250 1714383650.0194
MEM 5150.562500 1714383650.1227
MEM 5150.562500 1714383650.2255
MEM 5150.562500 1714383650.3292
MEM 5150.562500 1714383650.4319
MEM 5150.562500 1714383650.5356
MEM 5150.562500 1714383650.6384
MEM 5150.562500 1714383650.7411
MEM 5150.562500 1714383650.8438
MEM 5150.558594 1714383650.9475
MEM 5150.562500 1714383651.0503
MEM 5150.562500 1714383651.1540
MEM 5150.562500 1714383651.2577
MEM 5150.562500 1714383651.3604
MEM 5152.683594 1714383651.4642
MEM 5150.562500 1714383651.5669
MEM 5150.562500 1714383651.6696
MEM 5150.562500 1714383651.7723
MEM 5156.691406 1714383651.8751
MEM 5150.562500 1714383651.9788
MEM 5150.562500 1714383652.0810
MEM 5150.562500 1714383652.1838
MEM 5150.562500 1714383652.2865
MEM 5150.562500 1714383652.3892
MEM 5150.562500 1714383652.4919
MEM 5150.562500 1714383652.5947
MEM 5153.718750 1714383652.6974
MEM 5150.562500 1714383652.8001
MEM 5150.562500 1714383652.9028
MEM 5150.562500 1714383653.0056
MEM 5151.753906 1714383653.1093
MEM 5150.562500 1714383653.2120
MEM 5150.562500 1714383653.3147
MEM 5150.562500 1714383653.4175
MEM 5150.562500 1714383653.5202
MEM 5150.562500 1714383653.6229
MEM 5150.562500 1714383653.7256
MEM 5150.562500 1714383653.8284
MEM 5150.562500 1714383653.9311
MEM 5150.562500 1714383654.0338
MEM 5150.562500 1714383654.1365
MEM 5150.562500 1714383654.2393
MEM 5150.562500 1714383654.3420
MEM 5150.562500 1714383654.4447
MEM 5150.562500 1714383654.5474
MEM 5150.562500 1714383654.6502
MEM 5150.562500 1714383654.7529
MEM 5150.562500 1714383654.8556
MEM 5150.562500 1714383654.9583
MEM 5150.562500 1714383655.0611
MEM 5152.660156 1714383655.1643
MEM 5150.562500 1714383655.2670
MEM 5150.562500 1714383655.3698
MEM 5150.562500 1714383655.4725
MEM 5156.691406 1714383655.5762
MEM 5150.562500 1714383655.6789
MEM 5150.562500 1714383655.7817
MEM 5150.562500 1714383655.8844
MEM 5154.910156 1714383655.9881
MEM 5150.562500 1714383656.0908
MEM 5150.562500 1714383656.1946
MEM 5150.562500 1714383656.2973
MEM 5154.808594 1714383656.4000
MEM 5150.562500 1714383656.5027
MEM 5150.562500 1714383656.6055
MEM 5150.562500 1714383656.7082
MEM 5156.691406 1714383656.8109
MEM 5150.562500 1714383656.9136
MEM 5150.562500 1714383657.0164
MEM 5150.562500 1714383657.1187
MEM 5156.691406 1714383657.2224
MEM 5150.562500 1714383657.3251
MEM 5150.562500 1714383657.4278
MEM 5150.562500 1714383657.5306
MEM 5151.699219 1714383657.6333
MEM 5150.562500 1714383657.7360
MEM 5150.562500 1714383657.8387
MEM 5150.562500 1714383657.9415
MEM 5156.691406 1714383658.0442
MEM 5150.562500 1714383658.1475
MEM 5150.562500 1714383658.2502
MEM 5150.562500 1714383658.3529
MEM 5150.562500 1714383658.4556
MEM 5150.562500 1714383658.5584
MEM 5150.562500 1714383658.6611
MEM 5150.562500 1714383658.7640
MEM 5150.562500 1714383658.8667
MEM 5150.562500 1714383658.9695
MEM 5150.562500 1714383659.0722
MEM 5150.562500 1714383659.1749
MEM 5150.562500 1714383659.2776
MEM 5150.562500 1714383659.3804
MEM 5150.562500 1714383659.4831
MEM 5150.562500 1714383659.5858
MEM 5150.562500 1714383659.6885
MEM 5150.562500 1714383659.7913
MEM 5150.562500 1714383659.8940
MEM 5150.562500 1714383659.9967
MEM 5151.488281 1714383660.1004
MEM 5150.562500 1714383660.2032
MEM 5150.562500 1714383660.3059
MEM 5150.562500 1714383660.4086
MEM 5150.562500 1714383660.5123
MEM 5150.562500 1714383660.6151
MEM 5150.562500 1714383660.7178
MEM 5150.562500 1714383660.8205
MEM 5150.562500 1714383660.9242
MEM 5150.562500 1714383661.0270
MEM 5150.531250 1714383661.1292
MEM 5150.562500 1714383661.2320
MEM 5150.562500 1714383661.3347
MEM 5150.562500 1714383661.4374
MEM 5150.562500 1714383661.5401
MEM 5150.562500 1714383661.6429
MEM 5150.562500 1714383661.7456
MEM 5153.707031 1714383661.8493
MEM 5150.558594 1714383661.9520
MEM 5150.562500 1714383662.0557
MEM 5150.562500 1714383662.1585
MEM 5150.562500 1714383662.2612
MEM 5150.562500 1714383662.3639
MEM 5150.562500 1714383662.4666
MEM 5150.562500 1714383662.5694
MEM 5150.562500 1714383662.6721
MEM 5150.562500 1714383662.7748
MEM 5150.562500 1714383662.8775
MEM 5150.562500 1714383662.9803
MEM 5150.562500 1714383663.0830
MEM 5150.562500 1714383663.1867
MEM 5150.562500 1714383663.2894
MEM 5150.562500 1714383663.3922
MEM 5150.562500 1714383663.4949
MEM 5150.562500 1714383663.5986
MEM 5150.562500 1714383663.7013
MEM 5150.562500 1714383663.8041
MEM 5150.562500 1714383663.9068
MEM 5150.562500 1714383664.0095
MEM 5150.562500 1714383664.1128
MEM 5150.562500 1714383664.2155
MEM 5150.562500 1714383664.3182
MEM 5150.562500 1714383664.4209
MEM 5150.562500 1714383664.5237
MEM 5150.562500 1714383664.6264
MEM 5150.562500 1714383664.7291
MEM 5150.562500 1714383664.8318
MEM 5150.562500 1714383664.9346
MEM 5150.562500 1714383665.0373
MEM 5150.562500 1714383665.1400
MEM 5150.562500 1714383665.2427
MEM 5150.562500 1714383665.3455
MEM 5150.562500 1714383665.4482
MEM 5150.562500 1714383665.5509
MEM 5150.562500 1714383665.6536
MEM 5150.562500 1714383665.7574
MEM 5150.562500 1714383665.8601
MEM 5150.562500 1714383665.9628
MEM 5150.562500 1714383666.0655
MEM 5150.562500 1714383666.1683
MEM 5150.562500 1714383666.2710
MEM 5150.562500 1714383666.3737
MEM 5150.562500 1714383666.4764
MEM 5150.562500 1714383666.5802
MEM 5150.562500 1714383666.6829
MEM 5150.562500 1714383666.7856
MEM 5150.562500 1714383666.8883
MEM 5150.562500 1714383666.9911
MEM 5150.562500 1714383667.0943
MEM 5150.562500 1714383667.1970
MEM 5150.562500 1714383667.3008
MEM 5150.562500 1714383667.4035
MEM 5150.562500 1714383667.5062
MEM 5153.730469 1714383667.6099
MEM 5150.562500 1714383667.7127
MEM 5150.562500 1714383667.8154
MEM 5150.562500 1714383667.9181
MEM 5150.562500 1714383668.0208
MEM 5150.562500 1714383668.1236
MEM 5150.562500 1714383668.2263
MEM 5150.562500 1714383668.3290
MEM 5150.562500 1714383668.4317
MEM 5150.562500 1714383668.5345
MEM 5150.562500 1714383668.6372
MEM 5150.562500 1714383668.7402
MEM 5150.562500 1714383668.8429
MEM 5150.562500 1714383668.9456
MEM 5150.562500 1714383669.0483
MEM 5150.562500 1714383669.1511
MEM 5150.562500 1714383669.2538
MEM 5150.562500 1714383669.3565
MEM 5150.562500 1714383669.4592
MEM 5150.562500 1714383669.5620
MEM 5150.562500 1714383669.6647
MEM 5150.562500 1714383669.7674
MEM 5150.562500 1714383669.8701
MEM 5150.562500 1714383669.9729
MEM 5150.562500 1714383670.0751
MEM 5150.562500 1714383670.1788
MEM 5150.562500 1714383670.2816
MEM 5150.562500 1714383670.3843
MEM 5150.562500 1714383670.4870
MEM 5150.562500 1714383670.5897
MEM 5150.562500 1714383670.6925
MEM 5150.562500 1714383670.7952
MEM 5150.562500 1714383670.8979
MEM 5150.562500 1714383671.0006
MEM 5150.562500 1714383671.1034
MEM 5150.562500 1714383671.2061
MEM 5150.562500 1714383671.3088
MEM 5150.562500 1714383671.4115
MEM 5150.562500 1714383671.5143
MEM 5150.562500 1714383671.6170
MEM 5150.562500 1714383671.7197
MEM 5150.562500 1714383671.8224
MEM 5150.562500 1714383671.9252
MEM 5150.562500 1714383672.0279
MEM 5150.531250 1714383672.1306
MEM 5150.562500 1714383672.2333
MEM 5150.562500 1714383672.3361
MEM 5150.562500 1714383672.4388
MEM 5150.562500 1714383672.5415
MEM 5150.562500 1714383672.6442
MEM 5150.562500 1714383672.7470
MEM 5156.691406 1714383672.8507
MEM 5150.562500 1714383672.9534
MEM 5150.562500 1714383673.0561
MEM 5150.562500 1714383673.1584
MEM 5150.562500 1714383673.2611
MEM 5150.562500 1714383673.3638
MEM 5150.562500 1714383673.4666
MEM 5150.562500 1714383673.5693
MEM 5150.562500 1714383673.6720
MEM 5150.562500 1714383673.7747
MEM 5150.562500 1714383673.8775
MEM 5150.562500 1714383673.9802
MEM 5150.562500 1714383674.0829
MEM 5150.562500 1714383674.1856
MEM 5150.562500 1714383674.2884
MEM 5150.562500 1714383674.3911
MEM 5150.562500 1714383674.4938
MEM 5150.562500 1714383674.5965
MEM 5150.562500 1714383674.6993
MEM 5150.562500 1714383674.8020
MEM 5150.562500 1714383674.9047
MEM 5150.562500 1714383675.0074
MEM 5150.562500 1714383675.1102
MEM 5150.562500 1714383675.2129
MEM 5150.562500 1714383675.3156
MEM 5150.562500 1714383675.4183
MEM 5150.562500 1714383675.5211
MEM 5150.562500 1714383675.6238
MEM 5150.562500 1714383675.7265
MEM 5150.562500 1714383675.8292
MEM 5150.562500 1714383675.9320
MEM 5150.562500 1714383676.0347
MEM 5150.562500 1714383676.1379
MEM 5150.562500 1714383676.2407
MEM 5150.562500 1714383676.3434
MEM 5150.562500 1714383676.4461
MEM 5150.562500 1714383676.5488
MEM 5150.562500 1714383676.6516
MEM 5153.785156 1714383676.7553
MEM 5150.562500 1714383676.8580
MEM 5150.562500 1714383676.9607
MEM 5150.562500 1714383677.0635
MEM 5150.562500 1714383677.1667
MEM 5150.562500 1714383677.2694
MEM 5150.562500 1714383677.3722
MEM 5150.562500 1714383677.4749
MEM 5150.562500 1714383677.5776
MEM 5150.562500 1714383677.6803
MEM 5150.562500 1714383677.7841
MEM 5150.562500 1714383677.8868
MEM 5150.562500 1714383677.9895
MEM 5150.562500 1714383678.0922
MEM 5150.562500 1714383678.1950
MEM 5150.562500 1714383678.2977
MEM 5150.562500 1714383678.4004
MEM 5150.562500 1714383678.5031
MEM 5150.562500 1714383678.6059
MEM 5150.562500 1714383678.7086
MEM 5150.562500 1714383678.8116
MEM 5150.562500 1714383678.9143
MEM 5150.562500 1714383679.0171
MEM 5150.562500 1714383679.1203
MEM 5150.562500 1714383679.2230
MEM 5150.562500 1714383679.3268
MEM 5150.562500 1714383679.4295
MEM 5150.562500 1714383679.5322
MEM 5150.562500 1714383679.6349
MEM 5150.562500 1714383679.7387
MEM 5150.562500 1714383679.8424
MEM 5150.562500 1714383679.9451
MEM 5150.562500 1714383680.0488
MEM 5150.562500 1714383680.1515
MEM 5150.562500 1714383680.2543
MEM 5156.691406 1714383680.3570
MEM 5150.562500 1714383680.4607
MEM 5150.562500 1714383680.5634
MEM 5150.562500 1714383680.6662
MEM 5156.691406 1714383680.7689
MEM 5150.562500 1714383680.8716
MEM 5150.562500 1714383680.9743
MEM 5150.562500 1714383681.0771
MEM 5150.562500 1714383681.1808
MEM 5150.562500 1714383681.2835
MEM 5150.562500 1714383681.3862
MEM 5150.562500 1714383681.4890
MEM 5150.562500 1714383681.5917
MEM 5150.562500 1714383681.6944
MEM 5150.562500 1714383681.7971
MEM 5150.562500 1714383681.8999
MEM 5150.562500 1714383682.0026
MEM 5150.562500 1714383682.1048
MEM 5150.562500 1714383682.2076
MEM 5150.562500 1714383682.3103
MEM 5150.562500 1714383682.4130
MEM 5150.562500 1714383682.5157
MEM 5150.562500 1714383682.6185
MEM 5150.562500 1714383682.7212
MEM 5150.562500 1714383682.8239
MEM 5150.562500 1714383682.9266
MEM 5150.562500 1714383683.0294
MEM 5150.562500 1714383683.1321
MEM 5150.562500 1714383683.2348
MEM 5150.562500 1714383683.3375
MEM 5150.562500 1714383683.4403
MEM 5150.562500 1714383683.5430
MEM 5150.562500 1714383683.6457
MEM 5150.562500 1714383683.7484
MEM 5150.562500 1714383683.8512
MEM 5150.562500 1714383683.9539
MEM 5150.562500 1714383684.0566
MEM 5150.562500 1714383684.1593
MEM 5156.691406 1714383684.2621
MEM 5150.562500 1714383684.3658
MEM 5150.562500 1714383684.4685
MEM 5150.562500 1714383684.5712
MEM 5153.675781 1714383684.6750
MEM 5150.562500 1714383684.7777
MEM 5150.562500 1714383684.8804
MEM 5150.562500 1714383684.9831
MEM 5151.707031 1714383685.0864
MEM 5150.562500 1714383685.1901
MEM 5150.562500 1714383685.2938
MEM 5150.562500 1714383685.3966
MEM 5150.562500 1714383685.4993
MEM 5150.562500 1714383685.6020
MEM 5150.562500 1714383685.7047
MEM 5150.562500 1714383685.8075
MEM 5156.691406 1714383685.9112
MEM 5150.562500 1714383686.0139
MEM 5150.562500 1714383686.1166
MEM 5150.562500 1714383686.2194
MEM 5156.691406 1714383686.3221
MEM 5150.562500 1714383686.4258
MEM 5150.562500 1714383686.5285
MEM 5150.562500 1714383686.6313
MEM 5150.562500 1714383686.7340
MEM 5150.562500 1714383686.8367
MEM 5150.562500 1714383686.9404
MEM 5150.562500 1714383687.0432
MEM 5150.562500 1714383687.1464
MEM 5150.562500 1714383687.2491
MEM 5150.562500 1714383687.3518
MEM 5150.562500 1714383687.4546
MEM 5150.562500 1714383687.5573
MEM 5150.562500 1714383687.6600
MEM 5150.562500 1714383687.7628
MEM 5150.562500 1714383687.8655
MEM 5150.562500 1714383687.9682
MEM 5150.562500 1714383688.0706
MEM 5150.562500 1714383688.1743
MEM 5150.562500 1714383688.2770
MEM 5153.746094 1714383688.3797
MEM 5150.562500 1714383688.4825
MEM 5150.562500 1714383688.5852
MEM 5150.562500 1714383688.6879
MEM 5150.562500 1714383688.7909
MEM 5150.562500 1714383688.8936
MEM 5150.562500 1714383688.9963
MEM 5150.562500 1714383689.0990
MEM 5150.562500 1714383689.2018
MEM 5150.562500 1714383689.3045
MEM 5150.562500 1714383689.4072
MEM 5150.562500 1714383689.5099
MEM 5150.562500 1714383689.6127
MEM 5150.562500 1714383689.7154
MEM 5150.562500 1714383689.8191
MEM 5150.562500 1714383689.9228
MEM 5150.562500 1714383690.0255
MEM 5150.562500 1714383690.1278
MEM 5150.562500 1714383690.2306
MEM 5150.562500 1714383690.3333
MEM 5150.562500 1714383690.4360
MEM 5150.562500 1714383690.5387
MEM 5150.562500 1714383690.6414
MEM 5150.562500 1714383690.7442
MEM 5150.562500 1714383690.8469
MEM 5150.562500 1714383690.9496
MEM 5150.562500 1714383691.0524
MEM 5150.562500 1714383691.1556
MEM 5150.562500 1714383691.2583
MEM 5150.562500 1714383691.3611
MEM 5150.562500 1714383691.4638
MEM 5150.562500 1714383691.5665
MEM 5150.562500 1714383691.6692
MEM 5150.562500 1714383691.7720
MEM 5150.562500 1714383691.8747
MEM 5150.562500 1714383691.9774
MEM 5150.562500 1714383692.0801
MEM 5150.562500 1714383692.1829
MEM 5150.562500 1714383692.2866
MEM 5150.562500 1714383692.3893
MEM 5150.562500 1714383692.4920
MEM 5150.562500 1714383692.5948
MEM 5150.562500 1714383692.6975
MEM 5150.562500 1714383692.8002
MEM 5150.562500 1714383692.9029
MEM 5150.562500 1714383693.0057
MEM 5150.562500 1714383693.1084
MEM 5150.562500 1714383693.2111
MEM 5150.562500 1714383693.3138
MEM 5150.562500 1714383693.4166
MEM 5150.562500 1714383693.5193
MEM 5150.562500 1714383693.6220
MEM 5150.562500 1714383693.7247
MEM 5150.562500 1714383693.8275
MEM 5150.562500 1714383693.9302
MEM 5150.562500 1714383694.0329
MEM 5150.562500 1714383694.1362
MEM 5150.531250 1714383694.2389
MEM 5150.566406 1714383694.3416
MEM 5150.566406 1714383694.4443
MEM 5150.566406 1714383694.5471
MEM 5150.566406 1714383694.6498
MEM 5150.566406 1714383694.7525
MEM 5150.566406 1714383694.8552
MEM 5150.566406 1714383694.9580
MEM 5150.531250 1714383695.0607
MEM 5150.562500 1714383695.1634
MEM 5150.562500 1714383695.2661
MEM 5150.562500 1714383695.3689
MEM 5150.562500 1714383695.4716
MEM 5150.562500 1714383695.5743
MEM 5150.562500 1714383695.6770
MEM 5150.562500 1714383695.7798
MEM 5150.562500 1714383695.8825
MEM 5150.562500 1714383695.9852
MEM 5150.562500 1714383696.0879
MEM 5150.562500 1714383696.1907
MEM 5150.562500 1714383696.2934
MEM 5150.562500 1714383696.3961
MEM 5150.562500 1714383696.4998
MEM 5150.562500 1714383696.6026
MEM 5150.562500 1714383696.7053
MEM 5150.562500 1714383696.8080
MEM 5150.562500 1714383696.9107
MEM 5150.562500 1714383697.0135
MEM 5150.562500 1714383697.1162
MEM 5150.562500 1714383697.2190
MEM 5150.562500 1714383697.3227
MEM 5150.562500 1714383697.4254
MEM 5150.562500 1714383697.5281
MEM 5150.562500 1714383697.6309
MEM 5150.562500 1714383697.7346
MEM 5150.562500 1714383697.8373
MEM 5150.562500 1714383697.9400
MEM 5150.562500 1714383698.0428
MEM 5150.562500 1714383698.1455
MEM 5150.562500 1714383698.2482
MEM 5150.562500 1714383698.3509
MEM 5150.562500 1714383698.4537
MEM 5150.562500 1714383698.5564
MEM 5150.562500 1714383698.6591
MEM 5150.562500 1714383698.7620
MEM 5150.562500 1714383698.8649
MEM 5150.562500 1714383698.9686
MEM 5150.562500 1714383699.0713
MEM 5150.562500 1714383699.1740
MEM 5150.562500 1714383699.2768
MEM 5150.562500 1714383699.3805
MEM 5150.562500 1714383699.4832
MEM 5150.562500 1714383699.5859
MEM 5150.562500 1714383699.6897
MEM 5150.562500 1714383699.7924
MEM 5150.562500 1714383699.8951
MEM 5150.562500 1714383699.9978
MEM 5150.562500 1714383700.1011
MEM 5150.562500 1714383700.2038
MEM 5150.562500 1714383700.3065
MEM 5150.562500 1714383700.4093
MEM 5150.562500 1714383700.5120
MEM 5150.562500 1714383700.6147
MEM 5150.562500 1714383700.7174
MEM 5150.562500 1714383700.8202
MEM 5150.562500 1714383700.9229
MEM 5150.562500 1714383701.0266
MEM 5150.562500 1714383701.1293
MEM 5150.562500 1714383701.2320
MEM 5150.562500 1714383701.3348
MEM 5150.562500 1714383701.4385
MEM 5150.562500 1714383701.5412
MEM 5150.562500 1714383701.6439
MEM 5150.562500 1714383701.7467
MEM 5150.562500 1714383701.8504
MEM 5150.562500 1714383701.9531
MEM 5150.562500 1714383702.0558
MEM 5150.562500 1714383702.1586
MEM 5150.562500 1714383702.2613
MEM 5150.562500 1714383702.3640
MEM 5150.562500 1714383702.4667
MEM 5150.562500 1714383702.5695
MEM 5150.562500 1714383702.6722
MEM 5150.562500 1714383702.7749
MEM 5150.562500 1714383702.8776
MEM 5150.562500 1714383702.9804
MEM 5150.562500 1714383703.0826
MEM 5150.562500 1714383703.1853
MEM 5150.562500 1714383703.2891
MEM 5150.562500 1714383703.3918
MEM 5150.562500 1714383703.4945
MEM 5150.562500 1714383703.5972
MEM 5150.562500 1714383703.7000
MEM 5150.562500 1714383703.8027
MEM 5150.562500 1714383703.9054
MEM 5150.562500 1714383704.0081
MEM 5150.562500 1714383704.1109
MEM 5150.562500 1714383704.2136
MEM 5150.562500 1714383704.3163
MEM 5150.562500 1714383704.4190
MEM 5150.562500 1714383704.5218
MEM 5150.562500 1714383704.6245
MEM 5150.562500 1714383704.7272
MEM 5150.562500 1714383704.8300
MEM 5150.562500 1714383704.9327
MEM 5150.562500 1714383705.0354
MEM 5150.562500 1714383705.1381
MEM 5150.562500 1714383705.2408
MEM 5150.531250 1714383705.3436
MEM 5150.562500 1714383705.4461
MEM 5150.562500 1714383705.5488
MEM 5150.562500 1714383705.6516
MEM 5150.562500 1714383705.7543
MEM 5150.562500 1714383705.8570
MEM 5150.562500 1714383705.9607
MEM 5150.562500 1714383706.0630
MEM 5150.562500 1714383706.1657
MEM 5150.562500 1714383706.2684
MEM 5150.562500 1714383706.3712
MEM 5150.562500 1714383706.4739
MEM 5150.562500 1714383706.5766
MEM 5150.562500 1714383706.6793
MEM 5150.562500 1714383706.7821
MEM 5150.562500 1714383706.8848
MEM 5150.562500 1714383706.9885
MEM 5150.562500 1714383707.0918
MEM 5150.562500 1714383707.1945
MEM 5156.691406 1714383707.2972
MEM 5150.562500 1714383707.4009
MEM 5150.562500 1714383707.5046
MEM 5150.562500 1714383707.6074
MEM 5150.562500 1714383707.7101
MEM 5150.562500 1714383707.8128
MEM 5150.562500 1714383707.9155
MEM 5150.562500 1714383708.0193
MEM 5150.562500 1714383708.1220
MEM 5150.562500 1714383708.2247
MEM 5150.562500 1714383708.3274
MEM 5150.562500 1714383708.4302
MEM 5150.562500 1714383708.5329
MEM 5150.562500 1714383708.6356
MEM 5150.562500 1714383708.7383
MEM 5150.562500 1714383708.8414
MEM 5150.562500 1714383708.9441
MEM 5150.562500 1714383709.0468
MEM 5150.562500 1714383709.1501
MEM 5150.562500 1714383709.2528
MEM 5150.562500 1714383709.3556
MEM 5150.562500 1714383709.4593
MEM 5150.562500 1714383709.5620
MEM 5150.562500 1714383709.6647
MEM 5150.562500 1714383709.7675
MEM 5150.562500 1714383709.8702
MEM 5150.562500 1714383709.9729
MEM 5150.562500 1714383710.0762
MEM 5150.562500 1714383710.1789
MEM 5150.562500 1714383710.2816
MEM 5150.562500 1714383710.3843
MEM 5150.562500 1714383710.4881
MEM 5150.562500 1714383710.5908
MEM 5150.562500 1714383710.6935
MEM 5150.562500 1714383710.7962
MEM 5156.691406 1714383710.8999
MEM 5150.562500 1714383711.0027
MEM 5150.562500 1714383711.1064
MEM 5150.562500 1714383711.2091
MEM 5150.562500 1714383711.3118
MEM 5150.562500 1714383711.4146
MEM 5150.562500 1714383711.5173
MEM 5150.562500 1714383711.6200
MEM 5150.562500 1714383711.7227
MEM 5150.562500 1714383711.8255
MEM 5150.562500 1714383711.9282
MEM 5150.562500 1714383712.0309
MEM 5150.562500 1714383712.1342
MEM 5150.562500 1714383712.2369
MEM 5150.562500 1714383712.3396
MEM 5150.562500 1714383712.4424
MEM 5150.562500 1714383712.5451
MEM 5150.562500 1714383712.6478
MEM 5150.562500 1714383712.7505
MEM 5150.562500 1714383712.8533
MEM 5150.562500 1714383712.9560
MEM 5150.562500 1714383713.0587
MEM 5150.562500 1714383713.1614
MEM 5150.562500 1714383713.2642
MEM 5150.562500 1714383713.3669
MEM 5150.562500 1714383713.4696
MEM 5150.562500 1714383713.5723
MEM 5150.562500 1714383713.6751
MEM 5150.562500 1714383713.7778
MEM 5150.562500 1714383713.8805
MEM 5150.562500 1714383713.9832
MEM 5150.562500 1714383714.0860
MEM 5150.562500 1714383714.1887
MEM 5150.562500 1714383714.2924
MEM 5150.562500 1714383714.3951
MEM 5150.562500 1714383714.4989
MEM 5150.562500 1714383714.6016
MEM 5150.562500 1714383714.7043
MEM 5150.562500 1714383714.8070
MEM 5150.562500 1714383714.9098
MEM 5150.562500 1714383715.0125
MEM 5150.562500 1714383715.1157
MEM 5150.562500 1714383715.2185
MEM 5150.562500 1714383715.3212
MEM 5150.562500 1714383715.4239
MEM 5150.562500 1714383715.5266
MEM 5150.562500 1714383715.6304
MEM 5150.562500 1714383715.7331
MEM 5150.562500 1714383715.8358
MEM 5150.562500 1714383715.9385
MEM 5150.562500 1714383716.0413
MEM 5150.562500 1714383716.1440
MEM 5150.562500 1714383716.2467
MEM 5150.531250 1714383716.3494
MEM 5150.566406 1714383716.4524
MEM 5150.566406 1714383716.5551
MEM 5150.566406 1714383716.6579
MEM 5156.695312 1714383716.7606
MEM 5150.566406 1714383716.8643
MEM 5150.566406 1714383716.9670
MEM 5150.566406 1714383717.0698
MEM 5150.566406 1714383717.1740
MEM 5150.566406 1714383717.2767
MEM 5150.566406 1714383717.3795
MEM 5150.566406 1714383717.4822
MEM 5150.566406 1714383717.5849
MEM 5150.566406 1714383717.6886
MEM 5150.566406 1714383717.7914
MEM 5150.566406 1714383717.8941
MEM 5150.566406 1714383717.9968
MEM 5150.566406 1714383718.0991
MEM 5150.566406 1714383718.2018
MEM 5150.566406 1714383718.3045
MEM 5150.566406 1714383718.4072
MEM 5150.566406 1714383718.5100
MEM 5150.566406 1714383718.6127
MEM 5150.566406 1714383718.7164
MEM 5150.566406 1714383718.8197
MEM 5150.566406 1714383718.9224
MEM 5150.566406 1714383719.0251
MEM 5150.566406 1714383719.1279
MEM 5150.566406 1714383719.2306
MEM 5150.566406 1714383719.3333
MEM 5150.566406 1714383719.4360
MEM 5150.566406 1714383719.5388
MEM 5150.566406 1714383719.6415
MEM 5150.566406 1714383719.7442
MEM 5150.566406 1714383719.8469
MEM 5150.566406 1714383719.9497
MEM 5150.566406 1714383720.0524
MEM 5150.566406 1714383720.1551
MEM 5150.566406 1714383720.2578
MEM 5150.566406 1714383720.3606
MEM 5150.566406 1714383720.4633
MEM 5150.566406 1714383720.5660
MEM 5150.566406 1714383720.6687
MEM 5150.566406 1714383720.7715
MEM 5156.695312 1714383720.8742
MEM 5150.566406 1714383720.9779
MEM 5150.566406 1714383721.0805
MEM 5150.566406 1714383721.1837
MEM 5156.695312 1714383721.2874
MEM 5150.566406 1714383721.3911
MEM 5150.566406 1714383721.4939
MEM 5150.566406 1714383721.5966
MEM 5150.566406 1714383721.6993
MEM 5150.566406 1714383721.8020
MEM 5150.566406 1714383721.9048
MEM 5150.566406 1714383722.0075
MEM 5150.566406 1714383722.1102
MEM 5150.566406 1714383722.2129
MEM 5150.566406 1714383722.3157
MEM 5150.566406 1714383722.4184
MEM 5150.566406 1714383722.5211
MEM 5150.566406 1714383722.6238
MEM 5150.566406 1714383722.7266
MEM 5150.566406 1714383722.8293
MEM 5150.566406 1714383722.9320
MEM 5150.566406 1714383723.0357
MEM 5150.566406 1714383723.1385
MEM 5150.566406 1714383723.2412
MEM 5150.566406 1714383723.3439
MEM 5150.566406 1714383723.4466
MEM 5150.566406 1714383723.5494
